id,area_id,waste_type,rule_type,weekdays,nth_weeks,note,created_at,updated_at
230,46,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
231,47,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
232,47,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
233,47,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
234,47,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
235,47,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
236,48,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
237,48,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
238,48,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
239,48,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
240,48,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
241,49,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
242,49,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
243,49,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
244,49,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
245,49,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
246,50,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
247,50,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
248,50,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
249,50,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
250,50,PAPER,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
251,51,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
252,51,NON_BURNABLE,NTH_WEEKDAY,WED,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
253,51,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
254,51,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
255,51,PAPER,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
256,52,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
257,52,NON_BURNABLE,NTH_WEEKDAY,WED,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
258,52,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
259,52,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
260,52,PAPER,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
261,53,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
262,53,NON_BURNABLE,NTH_WEEKDAY,WED,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
263,53,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
264,53,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
265,53,PAPER,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
266,54,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
267,54,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
268,54,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
269,54,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
270,54,PAPER,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
271,55,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
272,55,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
273,55,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
274,55,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
275,55,PAPER,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
276,56,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
277,56,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
278,56,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
279,56,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
280,56,PAPER,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
281,57,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
282,57,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
283,57,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
284,57,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
285,57,PAPER,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
286,58,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
287,58,NON_BURNABLE,NTH_WEEKDAY,FRI,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
288,58,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
289,58,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
290,58,PAPER,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
291,59,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
292,59,NON_BURNABLE,NTH_WEEKDAY,FRI,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
293,59,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
294,59,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
295,59,PAPER,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
296,60,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
297,60,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
298,60,PLASTIC,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
299,60,CAN_BOTTLE,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
300,60,PAPER,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
301,61,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
302,61,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
303,61,PLASTIC,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
304,61,CAN_BOTTLE,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
305,61,PAPER,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
306,62,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
307,62,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
308,62,PLASTIC,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
309,62,CAN_BOTTLE,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
310,62,PAPER,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
311,63,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
312,63,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
313,63,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
314,63,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
315,63,PAPER,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
316,64,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
317,64,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
318,64,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
319,64,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
320,64,PAPER,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
321,65,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
322,65,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
323,65,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
324,65,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
325,65,PAPER,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
326,66,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
327,66,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
328,66,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
329,66,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
330,66,PAPER,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
331,67,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
332,67,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
333,67,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
334,67,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
335,67,PAPER,WEEKDAY,SAT,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
336,68,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
337,68,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
338,68,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
339,68,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
340,68,PAPER,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
341,69,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
342,69,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
343,69,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
344,69,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
345,69,PAPER,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
346,70,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
347,70,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
348,70,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
349,70,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
350,70,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
351,71,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
352,71,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
353,71,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
354,71,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
355,71,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
356,72,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
357,72,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
358,72,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
359,72,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
360,72,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
361,73,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
362,73,NON_BURNABLE,NTH_WEEKDAY,THU,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
363,73,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
364,73,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
365,73,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
366,74,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
367,74,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
368,74,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
369,74,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
370,74,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
371,75,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
372,75,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
373,75,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
374,75,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
375,75,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
376,76,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
377,76,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
378,76,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
379,76,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
380,76,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
381,77,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
382,77,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
383,77,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
384,77,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
385,77,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
386,78,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
387,78,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
388,78,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
389,78,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
390,78,PAPER,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
391,79,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
392,79,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
393,79,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
394,79,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
395,79,PAPER,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
396,80,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
397,80,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
398,80,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
399,80,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
400,80,PAPER,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
401,81,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
402,81,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
403,81,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
404,81,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
405,81,PAPER,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
406,82,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
407,82,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
408,82,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
409,82,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
410,82,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
411,83,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
412,83,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
413,83,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
414,83,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
415,83,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
416,84,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
417,84,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
418,84,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
419,84,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
420,84,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
421,85,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
422,85,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
423,85,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
424,85,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
425,85,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
426,86,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
427,86,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
428,86,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
429,86,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
430,86,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
431,87,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
432,87,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
433,87,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
434,87,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
435,87,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
436,88,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
437,88,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
438,88,PLASTIC,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
439,88,CAN_BOTTLE,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
440,88,PAPER,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
441,89,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
442,89,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
443,89,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
444,89,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
445,89,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
446,90,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
447,90,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
448,90,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
449,90,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
450,90,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
451,91,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
452,91,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
453,91,PLASTIC,WEEKDAY,FRI,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
454,91,CAN_BOTTLE,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
455,91,PAPER,WEEKDAY,TUE,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
456,92,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
457,92,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
458,92,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
459,92,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
460,92,PAPER,WEEKDAY,THU,,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
461,93,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:43:41.343390,2026-01-28 01:43:41.343390
